chr,start,end,n_hom
2,151972069,151993563,24
2,151993563,151999376,12
2,151999376,152004540,4
2,152004540,152029507,40
2,152029507,152032961,3
2,152032961,152037455,8
2,152037455,152042518,9
2,152042518,152044443,6
2,152044443,152059196,10
2,152059196,152061641,1
2,152061641,152064977,2
2,152064977,152067391,2
2,152067391,152067546,1
2,152067546,152073678,1
2,152073678,152085562,4
2,152085562,152095073,1
2,152095073,152103033,1
2,152103033,152108029,1
2,152108029,152115091,2
2,152115091,152117740,1
2,152117740,152128051,1
2,152128051,152131032,1
2,152131032,152136784,1
2,152136784,152143823,1
2,152143823,152170444,3
2,152170444,152180768,6
2,152180768,152181620,1
2,152181620,152182433,3
2,152182433,152186766,7
2,152186766,152187565,1
2,152187565,152188812,1
2,152188812,152189641,1
2,152189641,152196136,2
2,152196136,152201591,2
2,152201591,152204488,1
2,152204488,152205968,1
2,152205968,152214780,1
2,152214780,152216501,1
2,152216501,152221259,1
2,152221259,152226385,7
2,152226385,152228400,4
2,152228400,152231859,1
2,152231859,152237054,5
2,152237054,152241288,1
2,152241288,152242599,1
2,152242599,152246400,5
2,152246400,152250684,6
2,152250684,152252352,2
2,152252352,152254059,2
2,152254059,152255065,1
2,152255065,152257763,2
2,152257763,152258136,1
2,152258136,152262220,7
2,152262220,152263063,3
2,152263063,152265275,3
2,152265275,152266384,3
2,152266384,152271295,10
2,152271295,152273411,5
2,152273411,152274456,2
2,152274456,152277865,7
2,152277865,152278651,3
2,152278651,152279024,1
2,152279024,152284876,11
2,152284876,152287842,5
2,152287842,152297221,14
2,152297221,152308718,5
2,152308718,152310522,1
2,152310522,152319003,16
2,152319003,152334609,39
2,152334609,152338848,13
2,152338848,152358003,48
2,152358003,152366487,29
2,152366487,152372346,5
2,152372346,152375879,4
2,152375879,152386777,17
2,152386777,152397389,20
2,152397389,152418976,17
2,152418976,152471153,10
2,152471153,152478248,1
2,152478248,152491012,4
2,152491012,152514677,31
2,152514677,152517179,1
2,152517179,152517181,1
2,152517181,152517381,1
2,152517381,152518872,1
2,152518872,152521472,2
2,152521472,152524432,1
2,152524432,152525214,1
2,152525214,152527741,1
2,152527741,152531529,6
2,152531529,152531973,1
2,152531973,152532434,1
2,152532434,152532779,1
2,152532779,152534408,1
2,152534408,152534768,1
2,152534768,152537659,2
2,152537659,152543115,1
2,152543115,152554290,2
2,152554290,152555590,3
2,152555590,152558656,3
2,152558656,152559150,2
2,152559150,152564513,4
2,152564513,152572622,7
2,152572622,152576598,3
2,152576598,152578553,1
2,152578553,152579497,1
2,152579497,152579955,2
2,152579955,152580486,1
2,152580486,152581387,1
2,152581387,152587238,1
2,152587238,152589330,1
2,152589330,152589699,1
2,152589699,152602295,4
2,152602295,152608364,1
2,152608364,152610443,5
2,152610443,152611593,1
2,152611593,152612684,2
2,152612684,152614686,1
2,152614686,152623343,1
2,152623343,152624531,1
2,152624531,152626743,1
2,152626743,152633543,1
2,152633543,152634096,1
2,152634096,152635538,2
2,152635538,152638557,1
2,152638557,152641948,1
2,152641948,152642220,1
2,152642220,152646300,1
2,152646300,152646746,3
2,152646746,152660295,1
2,152660295,152661832,1
2,152661832,152667217,1
2,152667217,152678013,1
2,152678013,152679659,1
2,152679659,152685889,1
2,152685889,152687213,1
2,152687213,152693300,1
2,152693300,152701961,1
2,152701961,152707344,1
2,152707344,152710002,1
2,152710002,152716286,1
2,152716286,152721599,1
2,152721599,152730385,1
2,152730385,152737053,2
2,152737053,152747215,2
2,152747215,152749320,1
2,152749320,152750596,1
2,152750596,152755111,3
2,152755111,152765256,2
2,152765256,152769951,1
2,152769951,152779705,3
2,152779705,152796680,2
2,152796680,152799696,1
2,152799696,152803888,1
2,152803888,152804475,1
2,152804475,152804541,1
2,152804541,152806009,1
2,152806009,152808360,1
2,152808360,152810013,1
2,152810013,152812959,1
2,152812959,152816410,1
2,152816410,152819428,1
2,152819428,152820366,5
2,152820366,152832247,1
2,152832247,152842034,6
2,152842034,152843436,1
2,152843436,152854190,11
2,152854190,152854422,1
2,152854422,152855153,2
2,152855153,152855856,1
2,152855856,152859481,3
2,152859481,152861516,1
2,152861516,152861894,1
2,152861894,152862428,2
2,152862428,152867707,1
2,152867707,152870883,4
2,152870883,152872941,2
2,152872941,152875077,2
2,152875077,152878679,2
2,152878679,152879496,1
2,152879496,152880556,1
2,152880556,152882852,1
2,152882852,152885956,2
2,152885956,152887748,6
2,152887748,152890024,2
2,152890024,152891061,3
2,152891061,152894810,2
2,152894810,152896409,2
2,152896409,152897230,1
2,152897230,152898218,1
2,152898218,152902179,1
2,152902179,152906021,3
2,152906021,152908297,2
2,152908297,152909856,1
2,152909856,152911033,3
2,152911033,152912027,1
2,152912027,152912262,1
2,152912262,152912828,1
2,152912828,152913860,1
2,152913860,152915303,1
2,152915303,152916860,1
2,152916860,152917182,1
2,152917182,152919224,1
2,152919224,152919688,1
2,152919688,152923254,1
2,152923254,152927056,1
2,152927056,152929035,2
2,152929035,152929856,7
2,152929856,152930032,3
2,152930032,152931041,2
2,152931041,152932504,4
2,152932504,152933973,3
2,152933973,152936532,2
2,152936532,152937097,1
2,152937097,152939703,4
2,152939703,152941174,1
2,152941174,152941596,1
2,152941596,152943694,2
2,152943694,152944260,1
2,152944260,152949329,3
2,152949329,152952115,2
2,152952115,152953660,1
2,152953660,152954497,1
2,152954497,152956079,1
2,152956079,152960665,1
2,152960665,153005952,1
2,153005952,153035325,1
2,153035325,153087032,1
2,153087032,153118228,1
2,153118228,153126278,3
2,153126278,153128060,1
2,153128060,153129822,1
2,153129822,153131454,1
2,153131454,153135907,2
2,153135907,153137554,2
2,153137554,153140043,2
2,153140043,153146201,2
2,153146201,153147156,1
2,153147156,153151888,5
2,153151888,153175168,23
2,153175168,153199173,28
2,153199173,153199934,1
2,153199934,153204307,1
2,153204307,153205005,1
2,153205005,153208551,1
2,153208551,153208973,1
2,153208973,153210642,1
2,153210642,153213070,2
2,153213070,153214375,1
2,153214375,153216293,1
2,153216293,153217667,1
2,153217667,153220719,4
2,153220719,153225159,6
2,153225159,153227297,3
2,153227297,153227686,1
2,153227686,153227998,1
2,153227998,153228813,1
2,153228813,153233715,4
2,153233715,153235513,1
2,153235513,153236357,1
2,153236357,153238172,1
2,153238172,153239846,1
2,153239846,153242154,1
2,153242154,153244426,1
2,153244426,153245870,2
2,153245870,153247418,1
2,153247418,153248515,5
2,153248515,153248638,2
2,153248638,153248837,2
2,153248837,153250753,1
2,153250753,153251205,1
2,153251205,153252814,1
2,153252814,153255783,1
2,153255783,153257149,1
2,153257149,153257936,2
2,153257936,153259287,5
2,153259287,153261750,3
2,153261750,153262132,2
2,153262132,153264768,3
2,153264768,153266895,8
2,153266895,153267297,1
2,153267297,153267422,1
2,153267422,153269176,5
2,153269176,153270550,4
2,153270550,153270784,1
2,153270784,153272135,2
2,153272135,153274249,5
2,153274249,153275628,2
2,153275628,153275894,1
2,153275894,153277927,5
2,153277927,153278557,1
2,153278557,153280356,1
2,153280356,153281413,1
2,153281413,153282939,2
2,153282939,153285319,2
2,153285319,153285936,1
2,153285936,153287211,1
2,153287211,153288752,1
2,153288752,153290507,1
2,153290507,153291744,1
2,153291744,153294126,1
2,153294126,153295459,6
2,153295459,153295724,2
2,153295724,153297022,1
2,153297022,153300229,1
2,153300229,153305288,1
2,153305288,153306652,1
2,153306652,153308738,1
2,153308738,153311954,1
2,153311954,153315198,1
2,153315198,153316075,1
2,153316075,153318649,1
2,153318649,153323571,2
2,153323571,153325910,1
2,153325910,153329653,1
2,153329653,153333683,1
2,153333683,153335143,1
2,153335143,153338135,1
2,153338135,153340906,1
2,153340906,153345723,1
2,153345723,153346665,1
2,153346665,153350328,3
2,153350328,153351897,2
2,153351897,153357002,4
2,153357002,153357301,2
2,153357301,153359177,1
2,153359177,153362728,1
2,153362728,153367369,1
2,153367369,153368002,1
2,153368002,153369428,2
2,153369428,153370814,1
2,153370814,153375714,1
2,153375714,153376183,1
2,153376183,153384395,2
2,153384395,153386352,2
2,153386352,153389935,3
2,153389935,153391295,1
2,153391295,153393825,1
2,153393825,153394772,1
2,153394772,153397927,1
2,153397927,153404019,1
2,153404019,153410876,4
2,153410876,153414785,4
2,153414785,153418893,1
2,153418893,153423603,1
2,153423603,153433939,1
2,153433939,153436748,3
2,153436748,153440075,1
2,153440075,153444251,1
2,153444251,153446616,1
2,153446616,153461722,4
2,153461722,153466450,1
2,153466450,153468856,1
2,153468856,153474355,1
2,153474355,153475394,4
2,153475394,153477592,1
2,153477592,153482195,2
2,153482195,153495988,1
2,153495988,153524393,1
2,153524393,153549716,1
2,153549716,153555225,1
2,153555225,153557520,1
2,153557520,153557943,1
2,153557943,153562335,1
2,153562335,153565902,1
2,153565902,153567059,4
2,153567059,153569357,1
2,153569357,153570905,2
2,153570905,153571531,3
2,153571531,153572249,1
2,153572249,153572391,2
2,153572391,153575465,2
2,153575465,153611862,2
2,153611862,153621960,1
2,153621960,153635445,2
2,153635445,153644208,1
2,153644208,153651102,2
2,153651102,153652726,2
2,153652726,153654936,1
2,153654936,153657007,2
2,153657007,153661751,1
2,153661751,153665811,2
2,153665811,153669914,1
2,153669914,153671682,1
2,153671682,153673366,1
2,153673366,153674977,1
2,153674977,153676070,1
2,153676070,153679496,1
2,153679496,153680454,1
2,153680454,153683442,1
2,153683442,153696618,1
2,153696618,153750934,1
2,153750934,153754468,1
2,153754468,153814473,1
2,153814473,153827389,1
2,153827389,153829003,1
2,153829003,153831244,1
2,153831244,153837062,1
2,153837062,153848498,2
2,153848498,153849977,3
2,153849977,153850334,1
2,153850334,153851259,3
2,153851259,153854204,1
2,153854204,153855163,1
2,153855163,153857380,5
2,153857380,153858058,1
2,153858058,153860634,3
2,153860634,153860878,1
2,153860878,153864190,1
2,153864190,153866750,1
2,153866750,153868286,2
2,153868286,153870189,2
2,153870189,153873174,1
2,153873174,153875624,1
2,153875624,153878156,1
2,153878156,153879538,1
2,153879538,153881276,1
2,153881276,153883003,3
2,153883003,153883561,1
2,153883561,153885463,1
2,153885463,153895046,19
2,153895046,153896216,1
2,153896216,153898226,1
2,153898226,153902286,2
2,153902286,153905278,1
2,153905278,153908779,1
2,153908779,153917365,1
2,153917365,153917916,1
2,153917916,153918888,2
2,153918888,153925087,2
2,153925087,153926039,1
2,153926039,153932019,1
2,153932019,153937842,1
2,153937842,153939899,1
2,153939899,153941144,1
2,153941144,153944120,3
2,153944120,153946973,1
2,153946973,153949201,2
2,153949201,153952180,3
2,153952180,153955820,1
2,153955820,153961270,1
2,153961270,153962923,1
2,153962923,153966998,4
2,153966998,153970851,4
2,153970851,153974821,2
2,153974821,153975986,1
2,153975986,153977039,1
2,153977039,153980290,2
2,153980290,153981427,1
2,153981427,153982842,1
2,153982842,153986198,2
2,153986198,153987330,1
2,153987330,153989428,4
2,153989428,153990664,1
2,153990664,153993675,2
2,153993675,153995667,2
2,153995667,153996655,2
2,153996655,153999350,1
2,153999350,154001461,1
2,154001461,154004384,1
2,154004384,154005116,2
2,154005116,154008276,1
2,154008276,154008968,1
2,154008968,154009560,3
2,154009560,154011363,2
2,154011363,154016091,7
2,154016091,154016144,1
2,154016144,154019100,1
2,154019100,154019696,4
2,154019696,154020161,1
2,154020161,154022801,1
2,154022801,154026211,7
2,154026211,154027592,2
2,154027592,154028938,4
2,154028938,154030801,2
2,154030801,154034095,1
2,154034095,154038078,2
2,154038078,154038290,1
2,154038290,154039926,1
2,154039926,154043453,5
2,154043453,154046749,1
2,154046749,154048547,1
2,154048547,154050229,3
2,154050229,154052823,2
2,154052823,154054969,3
2,154054969,154060417,6
2,154060417,154061143,2
2,154061143,154061713,1
2,154061713,154063534,2
2,154063534,154064517,1
2,154064517,154065951,7
2,154065951,154073228,15
2,154073228,154076150,3
2,154076150,154079564,2
2,154079564,154081417,4
2,154081417,154082817,1
2,154082817,154082955,1
2,154082955,154084102,2
2,154084102,154085846,1
2,154085846,154087370,1
2,154087370,154088473,3
2,154088473,154090340,2
2,154090340,154091899,2
2,154091899,154094377,3
2,154094377,154097156,5
2,154097156,154097976,2
2,154097976,154098445,1
2,154098445,154098909,1
2,154098909,154099656,1
2,154099656,154100194,2
2,154100194,154101389,5
2,154101389,154104182,1
2,154104182,154104350,1
2,154104350,154108232,2
2,154108232,154109353,1
2,154109353,154111067,1
2,154111067,154112450,3
2,154112450,154112995,1
2,154112995,154114337,1
2,154114337,154115097,1
2,154115097,154116442,1
2,154116442,154118273,1
2,154118273,154120166,1
2,154120166,154120459,1
2,154120459,154124248,1
2,154124248,154131723,6
2,154131723,154132049,2
2,154132049,154132443,1
2,154132443,154133252,2
2,154133252,154137001,2
2,154137001,154138170,1
2,154138170,154138573,1
2,154138573,154142887,1
2,154142887,154145066,4
2,154145066,154146347,3
2,154146347,154147814,2
2,154147814,154150054,3
2,154150054,154154743,6
2,154154743,154156439,1
2,154156439,154162816,1
2,154162816,154165093,2
2,154165093,154166559,2
2,154166559,154168768,4
2,154168768,154170763,3
2,154170763,154172046,1
2,154172046,154179472,4
2,154179472,154187369,4
2,154187369,154223285,16
2,154223285,154225006,1
2,154225006,154289573,15
2,154289573,154309075,4
2,154309075,154313439,4
2,154313439,154324336,26
2,154324336,154327408,2
2,154327408,154354935,32
2,154354935,154357360,4
2,154357360,154379519,68
2,154379519,154385485,7
2,154385485,154411343,33
2,154411343,154415136,5
2,154415136,154417085,3
2,154417085,154422444,7
2,154422444,154427552,8
2,154427552,154433750,5
2,154433750,154449192,23
2,154449192,154456234,9
2,154456234,154465618,16
2,154465618,154468225,5
2,154468225,154476244,9
2,154476244,154484147,4
2,154484147,154490649,2
2,154490649,154509037,5
2,154509037,154518017,1
2,154518017,154535240,1
2,154535240,154536130,1
2,154536130,154539326,1
2,154539326,154543720,1
2,154543720,154566516,1
2,154566516,154573684,2
2,154573684,154580859,1
2,154580859,154583973,1
2,154583973,154586874,1
2,154586874,154591203,1
2,154591203,154595226,1
2,154595226,154602318,2
2,154602318,154604269,1
2,154604269,154608434,2
2,154608434,154610410,1
2,154610410,154617843,1
2,154617843,154668781,2
2,154668781,154672159,1
2,154672159,154679455,2
2,154679455,154690385,1
2,154690385,154692047,1
2,154692047,154694783,1
2,154694783,154698683,2
2,154698683,154702486,1
2,154702486,154704249,1
2,154704249,154714482,1
2,154714482,154721910,1
2,154721910,154726088,1
2,154726088,154727122,1
2,154727122,154782524,1
2,154782524,154811564,24
2,154811564,154823405,15
2,154823405,154836428,11
2,154836428,154849316,12
2,154849316,154859517,9
2,154859517,154861434,2
2,154861434,154862380,5
2,154862380,154869976,18
2,154869976,154873120,7
2,154873120,154874602,2
2,154874602,154921354,36
2,154921354,154931482,4
2,154931482,154933837,3
2,154933837,154944718,7
2,154944718,154952278,1
2,154952278,154988302,15
2,154988302,154991056,2
2,154991056,155004891,11
2,155004891,155008591,1
2,155008591,155066367,56
2,155066367,155093059,23
2,155093059,155128021,44
2,155128021,155138565,13
2,155138565,155143125,3
2,155143125,155163715,26
2,155163715,155165168,2
2,155165168,155191236,29
2,155191236,155212515,18
2,155212515,155235798,25
2,155235798,155257377,21
2,155257377,155263913,4
2,155263913,155269540,1
2,155269540,155270170,1
2,155270170,155277556,2
2,155277556,155279422,1
2,155279422,155281867,1
2,155281867,155284473,1
2,155284473,155294301,3
2,155294301,155302948,2
2,155302948,155304750,2
2,155304750,155307255,1
2,155307255,155310272,1
2,155310272,155322419,2
2,155322419,155324089,1
2,155324089,155329937,1
2,155329937,155334098,1
2,155334098,155335833,1
2,155335833,155351195,2
2,155351195,155361612,1
2,155361612,155368722,1
2,155368722,155381133,1
2,155381133,155384060,1
2,155384060,155386703,1
2,155386703,155394865,1
2,155394865,155400502,3
2,155400502,155405919,1
2,155405919,155412439,1
2,155412439,155418300,1
2,155418300,155426885,1
2,155426885,155430515,1
2,155430515,155433799,1
2,155433799,155434933,1
2,155434933,155435437,1
2,155435437,155448028,1
2,155448028,155454511,1
2,155454511,155456703,1
2,155456703,155458601,2
2,155458601,155460299,1
2,155460299,155463082,1
2,155463082,155466769,3
2,155466769,155472702,2
2,155472702,155476606,1
2,155476606,155484419,1
2,155484419,155487561,1
2,155487561,155493806,2
2,155493806,155495506,1
2,155495506,155496508,1
2,155496508,155498910,1
2,155498910,155501195,1
2,155501195,155502477,1
2,155502477,155502719,1
2,155502719,155502792,1
2,155502792,155505044,1
2,155505044,155507922,1
2,155507922,155512375,1
2,155512375,155513516,1
2,155513516,155530976,1
2,155530976,155535021,1
2,155535021,155538069,2
2,155538069,155540945,1
2,155540945,155542890,1
2,155542890,155549369,1
2,155549369,155563980,1
2,155563980,155564969,1
2,155564969,155566332,1
2,155566332,155567071,1
2,155567071,155570456,1
2,155570456,155571128,1
2,155571128,155572863,1
2,155572863,155574995,2
2,155574995,155583554,1
2,155583554,155587788,3
2,155587788,155592042,1
2,155592042,155593169,1
2,155593169,155593744,3
2,155593744,155594638,1
2,155594638,155597370,1
2,155597370,155599884,1
2,155599884,155604783,1
2,155604783,155609891,2
2,155609891,155611112,1
2,155611112,155611510,1
2,155611510,155614284,2
2,155614284,155615592,1
2,155615592,155628447,3
2,155628447,155632004,3
2,155632004,155638279,2
2,155638279,155646913,1
2,155646913,155649246,1
2,155649246,155650232,1
2,155650232,155650908,1
2,155650908,155654914,5
2,155654914,155656507,1
2,155656507,155657303,1
2,155657303,155658068,2
2,155658068,155659654,1
2,155659654,155663188,1
2,155663188,155663969,1
2,155663969,155665492,8
2,155665492,155668294,2
2,155668294,155670013,3
2,155670013,155671672,1
2,155671672,155674001,1
2,155674001,155677339,2
2,155677339,155679020,3
2,155679020,155680108,1
2,155680108,155682489,2
2,155682489,155684658,1
2,155684658,155685138,1
2,155685138,155693918,2
2,155693918,155717449,1
2,155717449,155718072,1
2,155718072,155723735,1
2,155723735,155724761,1
2,155724761,155730056,2
2,155730056,155731990,1
2,155731990,155735648,1
2,155735648,155740098,1
2,155740098,155747513,1
2,155747513,155751292,1
2,155751292,155762237,1
2,155762237,155765213,1
2,155765213,155776935,4
2,155776935,155786012,1
2,155786012,155792288,1
2,155792288,155793746,1
2,155793746,155812670,1
2,155812670,155818181,1
2,155818181,155825013,1
2,155825013,155826145,1
2,155826145,155845740,1
2,155845740,155853081,1
2,155853081,155869426,1
2,155869426,155886651,1
2,155886651,155909118,1
2,155909118,155911240,1
2,155911240,155914177,2
2,155914177,155919705,7
2,155919705,155927718,9
2,155927718,155937677,13
2,155937677,155937871,1
2,155937871,155938680,2
2,155938680,155941932,7
2,155941932,155944565,2
2,155944565,155945384,2
2,155945384,155950898,5
2,155950898,155962783,14
2,155962783,155964515,3
2,155964515,155967296,5
2,155967296,155977751,12
2,155977751,155980256,1
2,155980256,155993717,1
2,155993717,155995664,1
2,155995664,155996237,1
2,155996237,155999716,3
2,155999716,156005041,4
2,156005041,156009960,10
2,156009960,156010980,2
2,156010980,156014494,7
2,156014494,156016750,3
2,156016750,156019067,4
2,156019067,156021023,1
2,156021023,156022976,4
2,156022976,156028851,1
2,156028851,156029803,3
2,156029803,156029976,1
2,156029976,156036714,8
2,156036714,156038674,8
2,156038674,156039285,2
2,156039285,156041058,1
2,156041058,156041717,1
2,156041717,156042875,1
2,156042875,156044427,1
2,156044427,156045393,3
2,156045393,156049589,2
2,156049589,156050963,2
2,156050963,156052564,2
2,156052564,156054912,1
2,156054912,156055722,1
2,156055722,156056192,1
2,156056192,156059780,1
2,156059780,156061815,1
2,156061815,156063021,2
2,156063021,156068338,1
2,156068338,156068774,1
2,156068774,156070473,3
2,156070473,156071984,1
2,156071984,156078686,1
2,156078686,156079704,3
2,156079704,156080910,1
2,156080910,156082202,1
2,156082202,156085564,4
2,156085564,156091844,1
2,156091844,156094128,2
2,156094128,156095398,1
2,156095398,156132595,1
2,156132595,156146483,1
2,156146483,156152901,2
2,156152901,156155471,2
2,156155471,156164222,1
2,156164222,156187298,1
2,156187298,156192070,1
2,156192070,156196868,2
2,156196868,156199037,1
2,156199037,156203369,1
2,156203369,156204190,1
2,156204190,156205504,1
2,156205504,156208758,3
2,156208758,156216472,2
2,156216472,156219689,1
2,156219689,156224549,2
2,156224549,156226346,1
2,156226346,156232823,2
2,156232823,156235398,1
2,156235398,156236875,1
2,156236875,156239123,1
2,156239123,156243781,1
2,156243781,156248534,1
2,156248534,156253448,1
2,156253448,156260463,1
2,156260463,156261143,1
2,156261143,156262159,1
2,156262159,156265523,1
2,156265523,156270128,1
2,156270128,156287100,1
2,156287100,156289810,2
2,156289810,156291490,1
2,156291490,156292323,3
2,156292323,156294327,1
2,156294327,156295850,1
2,156295850,156301375,4
2,156301375,156314066,1
2,156314066,156318958,3
2,156318958,156322307,2
2,156322307,156323964,1
2,156323964,156333487,6
2,156333487,156339437,4
2,156339437,156348061,5
2,156348061,156359692,4
2,156359692,156371743,2
2,156371743,156377030,2
2,156377030,156405918,45
2,156405918,156411915,5
2,156411915,156416532,7
2,156416532,156418223,2
2,156418223,156423400,10
2,156423400,156425798,4
2,156425798,156426073,1
2,156426073,156426139,2
2,156426139,156428664,1
2,156428664,156431885,2
2,156431885,156436560,3
2,156436560,156444089,10
2,156444089,156452147,13
2,156452147,156472322,21
2,156472322,156473422,3
2,156473422,156475411,2
2,156475411,156481650,5
2,156481650,156488408,9
2,156488408,156496959,10
2,156496959,156501342,5
2,156501342,156503014,5
2,156503014,156503764,1
2,156503764,156510046,7
2,156510046,156515345,3
2,156515345,156519211,1
2,156519211,156520560,3
2,156520560,156522948,2
2,156522948,156527433,1
2,156527433,156532475,4
2,156532475,156536762,7
2,156536762,156543038,8
2,156543038,156546618,4
2,156546618,156548201,2
2,156548201,156553597,9
2,156553597,156555498,2
2,156555498,156557239,1
2,156557239,156561293,6
2,156561293,156565831,5
2,156565831,156566866,1
2,156566866,156571743,3
2,156571743,156574155,1
2,156574155,156576549,2
2,156576549,156578377,3
2,156578377,156586242,3
2,156586242,156588964,1
2,156588964,156589430,1
2,156589430,156592606,2
2,156592606,156598351,1
2,156598351,156600028,1
2,156600028,156605214,3
2,156605214,156613041,2
2,156613041,156615128,1
2,156615128,156618742,1
2,156618742,156622014,1
2,156622014,156628078,1
2,156628078,156630761,1
2,156630761,156631765,1
2,156631765,156655850,15
2,156655850,156705988,24
2,156705988,156707842,3
2,156707842,156709692,1
2,156709692,156712471,1
2,156712471,156715028,1
2,156715028,156716544,1
2,156716544,156717291,1
2,156717291,156721501,2
2,156721501,156722220,1
2,156722220,156723941,1
2,156723941,156725939,1
2,156725939,156726963,3
2,156726963,156727497,1
2,156727497,156736272,12
2,156736272,156739469,2
2,156739469,156744911,8
2,156744911,156749994,4
2,156749994,156754790,8
2,156754790,156765063,11
2,156765063,156769423,2
2,156769423,156771860,2
2,156771860,156780591,7
2,156780591,156783157,1
2,156783157,156788316,1
2,156788316,156794387,4
2,156794387,156802622,3
2,156802622,156831640,1
2,156831640,156872061,2
2,156872061,156879413,8
2,156879413,156890988,18
2,156890988,156918900,43
2,156918900,156924368,7
2,156924368,156925614,1
2,156925614,156932547,7
2,156932547,156933262,2
2,156933262,156951292,3
2,156951292,156955271,2
2,156955271,157049696,1
2,157049696,157063150,1
2,157063150,157068688,1
2,157068688,157082238,1
2,157082238,157087183,1
2,157087183,157106325,1
2,157106325,157110776,1
2,157110776,157119255,1
2,157119255,157119737,1
2,157119737,157121417,1
2,157121417,157125378,1
2,157125378,157131032,4
2,157131032,157133471,2
2,157133471,157137271,3
2,157137271,157146652,7
2,157146652,157150525,3
2,157150525,157152784,1
2,157152784,157158848,2
2,157158848,157177352,1
2,157177352,157232008,1
2,157232008,157290450,5
2,157290450,157298280,13
2,157298280,157306525,21
2,157306525,157317200,11
2,157317200,157419952,15
2,157419952,157432789,8
2,157432789,157442472,7
2,157442472,157444069,1
2,157444069,157459108,14
2,157459108,157469327,1
2,157469327,157491990,1
2,157491990,157496808,2
2,157496808,157511744,7
2,157511744,157521991,11
2,157521991,157525694,2
2,157525694,157532132,6
2,157532132,157543065,9
2,157543065,157554272,7
2,157554272,157562871,1
2,157562871,157628563,1
2,157628563,157642865,12
2,157642865,157647178,6
2,157647178,157656967,7
2,157656967,157684459,31
2,157684459,157715292,1
2,157715292,157776025,3
2,157776025,157779372,1
2,157779372,157797779,2
2,157797779,157811160,1
2,157811160,157840017,1
2,157840017,157842842,2
2,157842842,157855308,3
2,157855308,157912946,55
2,157912946,157915546,2
2,157915546,157923643,1
2,157923643,157924933,1
2,157924933,157926983,2
2,157926983,157928638,1
2,157928638,157929464,1
2,157929464,157931028,1
2,157931028,157941242,1
2,157941242,157943086,1
2,157943086,157945393,1
2,157945393,157959825,1
2,157959825,157960831,1
2,157960831,157963731,3
2,157963731,157964928,1
2,157964928,157965196,1
2,157965196,157966838,2
2,157966838,157968006,1
2,157968006,157968242,1
2,157968242,157969154,1
2,157969154,157973461,1
2,157973461,157973997,1
2,157973997,157974500,4
2,157974500,157975686,1
2,157975686,157975995,1
2,157975995,157980814,2
2,157980814,157981679,1
2,157981679,157982088,4
2,157982088,157982764,1
2,157982764,157983211,1
2,157983211,157984735,2
2,157984735,157986885,1
2,157986885,157991106,1
2,157991106,157992292,1
2,157992292,158009260,1
2,158009260,158013232,1
2,158013232,158023831,1
2,158023831,158029799,1
2,158029799,158030285,1
2,158030285,158037647,1
2,158037647,158051157,15
2,158051157,158064281,20
2,158064281,158066482,5
2,158066482,158070329,6
2,158070329,158071347,1
2,158071347,158077708,4
2,158077708,158081668,3
2,158081668,158093934,2
2,158093934,158103140,3
2,158103140,158141804,11
2,158141804,158156795,14
2,158156795,158164260,5
2,158164260,158174634,11
2,158174634,158179465,5
2,158179465,158181417,1
2,158181417,158195085,1
2,158195085,158195279,1
2,158195279,158206635,1
2,158206635,158209510,1
2,158209510,158213892,1
2,158213892,158214946,1
2,158214946,158215804,1
2,158215804,158217336,2
2,158217336,158219201,2
2,158219201,158220170,1
2,158220170,158221797,2
2,158221797,158223508,2
2,158223508,158224366,1
2,158224366,158224654,2
2,158224654,158225646,2
2,158225646,158226710,4
2,158226710,158228822,2
2,158228822,158229156,1
2,158229156,158230165,3
2,158230165,158231275,1
2,158231275,158232072,1
2,158232072,158239567,1
2,158239567,158241990,3
2,158241990,158244129,2
2,158244129,158245878,4
2,158245878,158246652,1
2,158246652,158249355,1
2,158249355,158250510,2
2,158250510,158251246,1
2,158251246,158252155,1
2,158252155,158253383,2
2,158253383,158259055,2
2,158259055,158262030,1
2,158262030,158378108,103
2,158378108,158418661,64
2,158418661,158421859,1
2,158421859,158424873,4
2,158424873,158435249,7
2,158435249,158459999,23
2,158459999,158463046,6
2,158463046,158486575,35
2,158486575,158495362,7
2,158495362,158543080,59
2,158543080,158554430,11
2,158554430,158556523,4
2,158556523,158581648,45
2,158581648,158592130,24
2,158592130,158672266,122
2,158672266,158688664,34
2,158688664,158691273,9
2,158691273,158694564,8
2,158694564,158709873,26
2,158709873,158712641,10
2,158712641,158718371,20
2,158718371,158720879,2
2,158720879,158723463,1
2,158723463,158726048,1
2,158726048,158729484,4
2,158729484,158730166,1
2,158730166,158732077,1
2,158732077,158733109,1
2,158733109,158734550,1
2,158734550,158765696,1
2,158765696,158777706,4
2,158777706,158782075,2
2,158782075,158786751,1
2,158786751,158788383,1
2,158788383,158794343,3
2,158794343,158796340,2
2,158796340,158799760,2
2,158799760,158806541,4
2,158806541,158806851,2
2,158806851,158807659,1
2,158807659,158810816,3
2,158810816,158812246,1
2,158812246,158813285,2
2,158813285,158813937,2
2,158813937,158823307,1
2,158823307,158829858,1
2,158829858,158837569,1
2,158837569,158850279,1
2,158850279,158859913,1
2,158859913,158867901,1
2,158867901,158909962,1
2,158909962,158910596,1
2,158910596,158911759,1
2,158911759,158912334,1
2,158912334,158914458,1
2,158914458,158915306,1
